cluster_number	gene	z_score
2	AKAP6	-5.04192590713501
2	SCUBE3	-5.043781757354736
2	TENM3	-5.049194812774658
2	LILRB5	-5.049530982971191
2	C2	-5.067139625549316
2	IQGAP3	-5.071567535400391
2	PHOX2B	-5.077160835266113
2	ETS1	-5.083718299865723
2	NRK	-5.091131210327148
2	CD68	-5.107534885406494
2	EZH2	-5.1176958084106445
2	MCAM	-5.121199607849121
2	COLEC11	-5.125862121582031
2	TMEM71	-5.146038055419922
2	ECM1	-5.149290084838867
2	TNFAIP8	-5.151703357696533
2	SORBS2	-5.165623664855957
2	ERBB3	-5.1660919189453125
2	ALDH1A2	-5.171862602233887
2	APOE	-5.187408924102783
2	NR4A1	-5.196023941040039
2	CYGB	-5.200024127960205
2	PLK1	-5.208957195281982
2	NMRK2	-5.227592468261719
2	ACTA1	-5.228102207183838
2	SUN2	-5.233658313751221
2	SOX9	-5.254924297332764
2	ELN	-5.265534400939941
2	C1QC	-5.2660322189331055
2	BASP1	-5.277603626251221
2	LOXL2	-5.280655384063721
2	CRYBB1	-5.282520771026611
2	C5orf38	-5.291964530944824
2	NOTCH3	-5.295345783233643
2	MFAP2	-5.31293249130249
2	RP11-432J24.5	-5.3141770362854
2	CD44	-5.315784931182861
2	RNASE1	-5.326992034912109
2	NMU	-5.3626532554626465
2	TRIL	-5.3836469650268555
2	DLK1	-5.39073371887207
2	KCNH2	-5.397695541381836
2	TBX3	-5.406960964202881
2	MMP2	-5.4109296798706055
2	LUM	-5.425783157348633
2	AURKA	-5.442266941070557
2	COL12A1	-5.445710182189941
2	ARHGAP11B	-5.480108261108398
2	GPR84	-5.499166011810303
2	ADAMTSL3	-5.510268211364746
2	FAM111A	-5.54298210144043
2	CKS1B	-5.553919792175293
2	ESCO2	-5.593987941741943
2	KLF2	-5.621082305908203
2	LMO7	-5.6230878829956055
2	NPNT	-5.6512932777404785
2	DUSP1	-5.683128356933594
2	ENG	-5.692227840423584
2	ISLR	-5.695862770080566
2	NEK2	-5.696560859680176
2	FLRT3	-5.712836742401123
2	SERTAD4	-5.743419170379639
2	IGFBP3	-5.744992733001709
2	GPC6	-5.754366874694824
2	NRP1	-5.773164749145508
2	TROAP	-5.7733354568481445
2	P2RX1	-5.775939464569092
2	TFRC	-5.793924808502197
2	NPW	-5.821977615356445
2	TMPO	-5.8296709060668945
2	MTRNR2L1	-5.8328399658203125
2	DPT	-5.832909107208252
2	COX6A2	-5.836284160614014
2	MTRNR2L12	-5.842832088470459
2	C5orf46	-5.865466594696045
2	PPP1R14A	-5.867898941040039
2	MURC	-5.868048667907715
2	EBF2	-5.910940647125244
2	CX3CR1	-5.932720184326172
2	SLC6A8	-5.936609268188477
2	CDCA4	-5.957048416137695
2	FGF7	-5.970000743865967
2	GAS2L3	-5.9967732429504395
2	SPARCL1	-6.020261764526367
2	CDCA8	-6.035792350769043
2	KIF15	-6.040414810180664
2	ATAD2	-6.041216850280762
2	SCT	-6.05261754989624
2	MYBL2	-6.096031188964844
2	F13A1	-6.096865653991699
2	FN1	-6.099392890930176
2	MTUS2	-6.1036834716796875
2	FCGR3A	-6.108076095581055
2	CYBB	-6.112492561340332
2	VEGFA	-6.131117820739746
2	FBLN2	-6.151140213012695
2	SH3RF2	-6.154326915740967
2	DAB2	-6.214279651641846
2	LINC01082	-6.219923496246338
2	MAN1A1	-6.245878219604492
2	BUB1	-6.290199279785156
2	FOLR2	-6.294703006744385
2	KIF14	-6.302577972412109
2	FAM46A	-6.312901020050049
2	HES1	-6.317227840423584
2	FOXD3-AS1	-6.322787284851074
2	FILIP1L	-6.331271648406982
2	CTSC	-6.332879066467285
2	DIAPH3	-6.3618059158325195
2	HJURP	-6.3666462898254395
2	SOX10	-6.3757004737854
2	IGF2	-6.385829925537109
2	KIF4A	-6.391607284545898
2	FPGT-TNNI3K	-6.404236316680908
2	CD163	-6.407876968383789
2	TTK	-6.408297538757324
2	SAPCD2	-6.416152000427246
2	CSF1R	-6.425418853759766
2	CDC42EP3	-6.4545745849609375
2	PLIN2	-6.462295055389404
2	TPSAB1	-6.465090274810791
2	PCOLCE	-6.487053394317627
2	KNSTRN	-6.505622863769531
2	ROBO2	-6.526992321014404
2	COL5A1	-6.554341793060303
2	PRR11	-6.569025039672852
2	CCDC102B	-6.572472095489502
2	NDUFA4L2	-6.577286720275879
2	COL11A1	-6.589229583740234
2	EEF1A2	-6.604641437530518
2	MIS18BP1	-6.6292643547058105
2	KIF11	-6.631293773651123
2	TRH	-6.631541728973389
2	SPC24	-6.660604953765869
2	CDCA2	-6.663076877593994
2	ECT2	-6.67067813873291
2	OLFML3	-6.6788411140441895
2	PNCK	-6.684990406036377
2	RARRES2	-6.694075584411621
2	KCNJ8	-6.701462745666504
2	FAM83D	-6.737320423126221
2	CENPM	-6.754202365875244
2	HMGB2	-6.756154537200928
2	TNNI3K	-6.774085998535156
2	SEMA5A	-6.794100761413574
2	RACGAP1	-6.796009540557861
2	SNAI2	-6.812124729156494
2	BCAM	-6.812324523925781
2	LMNB2	-6.813490867614746
2	RAD51AP1	-6.8643927574157715
2	SCN7A	-6.868719100952148
2	MEST	-6.877256393432617
2	PEG10	-6.91444730758667
2	CDC25B	-6.93389892578125
2	ENDOG	-6.960597991943359
2	DONSON	-6.969003200531006
2	COL15A1	-6.981230735778809
2	CEP55	-6.9869704246521
2	ARHGAP11A	-6.989518642425537
2	GGH	-6.998245716094971
2	KIFC1	-7.0426344871521
2	IRX2	-7.049100399017334
2	EVI2A	-7.055656909942627
2	COL6A3	-7.073696613311768
2	CENPK	-7.074985027313232
2	KIF22	-7.0843963623046875
2	ZWINT	-7.090794086456299
2	CKAP2L	-7.105578422546387
2	LMNB1	-7.123309135437012
2	SDC2	-7.137218952178955
2	APOA1	-7.172572135925293
2	TACC3	-7.18569803237915
2	HIST1H4C	-7.192257881164551
2	RBP1	-7.200250148773193
2	TUBA1C	-7.218106746673584
2	RRM2	-7.233194351196289
2	NCAPG	-7.252128601074219
2	CENPA	-7.261817932128906
2	KHDRBS3	-7.263874053955078
2	ADAMTS6	-7.265474319458008
2	ID4	-7.274707794189453
2	SGOL1	-7.276737689971924
2	SERPINE2	-7.287866115570068
2	IL1A	-7.293923377990723
2	FBXO5	-7.303805828094482
2	HPGDS	-7.30883264541626
2	SPHKAP	-7.320308208465576
2	GPC3	-7.326846122741699
2	MATN2	-7.347510814666748
2	L1CAM	-7.41167688369751
2	GPNMB	-7.419593811035156
2	ID1	-7.481532573699951
2	UBE2T	-7.496349334716797
2	CCNB1	-7.525622844696045
2	CDS1	-7.533636093139648
2	ACKR3	-7.561549663543701
2	ART3	-7.584537029266357
2	FAM64A	-7.6027960777282715
2	KIF2C	-7.610599040985107
2	KIF23	-7.624513149261475
2	KPNA2	-7.6575727462768555
2	IGFBP5	-7.68432092666626
2	GAS7	-7.695539474487305
2	HMMR	-7.699633598327637
2	SPRY1	-7.729796886444092
2	ABCA8	-7.7341084480285645
2	TFPI	-7.741794109344482
2	TGM2	-7.752129077911377
2	C7	-7.772297382354736
2	MXD3	-7.798308372497559
2	TK1	-7.841337203979492
2	ARL6IP1	-7.842813491821289
2	STRIP2	-7.855391502380371
2	CDH13	-7.862869739532471
2	CDC20	-7.883546352386475
2	PTPRC	-7.890590667724609
2	SLC16A3	-7.896590709686279
2	AURKB	-7.91444206237793
2	RND3	-7.91478157043457
2	CKAP2	-7.920497894287109
2	CASC5	-7.935568809509277
2	KCTD12	-7.958339691162109
2	CDKN2C	-7.998053550720215
2	CTNNA3	-8.00581169128418
2	FBLN1	-8.0202054977417
2	CENPU	-8.036791801452637
2	KIAA0101	-8.051637649536133
2	TUBB4B	-8.062358856201172
2	DEPDC1	-8.065835952758789
2	SGOL2	-8.077661514282227
2	H2AFX	-8.114623069763184
2	KIF20A	-8.136649131774902
2	DLGAP5	-8.144437789916992
2	CENPE	-8.16616439819336
2	KIF20B	-8.166950225830078
2	SPC25	-8.190438270568848
2	LINC01405	-8.190961837768555
2	PTTG1	-8.206155776977539
2	CCNA2	-8.2716064453125
2	CDKN3	-8.2792329788208
2	ATP1B1	-8.293153762817383
2	SMYD1	-8.347331047058105
2	HES4	-8.398810386657715
2	S100A10	-8.518170356750488
2	MPEG1	-8.532949447631836
2	PLCL1	-8.54086971282959
2	BRINP3	-8.666890144348145
2	CGNL1	-8.673107147216797
2	KCNJ2	-8.696208953857422
2	UBE2S	-8.856191635131836
2	IRX5	-8.865586280822754
2	CENPW	-8.86732006072998
2	NUF2	-8.939502716064453
2	GTSE1	-8.952990531921387
2	SMC2	-8.954030990600586
2	STARD4-AS1	-8.955541610717773
2	ASPM	-8.971209526062012
2	NDC80	-8.993328094482422
2	HAND1	-9.014888763427734
2	MTRNR2L8	-9.020517349243164
2	CDCA3	-9.021986961364746
2	CD28	-9.03438949584961
2	GJA1	-9.050286293029785
2	PRDM16	-9.060993194580078
2	ANLN	-9.159040451049805
2	PRRX1	-9.196866035461426
2	UBE2C	-9.236910820007324
2	MS4A4A	-9.246874809265137
2	CCNB2	-9.279497146606445
2	SMC4	-9.30677318572998
2	TPX2	-9.312257766723633
2	PRC1	-9.342436790466309
2	HTRA3	-9.344378471374512
2	MYL3	-9.430021286010742
2	CKS2	-9.504873275756836
2	RP11-19O2.1	-9.51574993133545
2	TYMS	-9.520849227905273
2	RETN	-9.539719581604004
2	H2AFZ	-9.581891059875488
2	RRAD	-9.591721534729004
2	PKP2	-9.614361763000488
2	MKI67	-9.66901969909668
2	CDK1	-9.67912483215332
2	MFAP4	-9.698039054870605
2	HMGB1	-9.725358009338379
2	SLC1A3	-9.830669403076172
2	LAD1	-9.840426445007324
2	TOP2A	-9.92650032043457
2	CRIM1	-9.994359970092773
2	IGFBP2	-10.035337448120117
2	FAM84B	-10.082612037658691
2	MAD2L1	-10.167885780334473
2	CREB5	-10.181411743164062
2	IGFBP6	-10.181496620178223
2	PBK	-10.273114204406738
2	SLC8A1	-10.276260375976562
2	GLUL	-10.363390922546387
2	PLXNA4	-10.380285263061523
2	FOXD3	-10.534708976745605
2	SBSPON	-10.618825912475586
2	COBL	-10.724701881408691
2	CNOT11	-10.765547752380371
2	NUSAP1	-10.881280899047852
2	FYB	-11.055352210998535
2	ARHGAP29	-11.150988578796387
2	LINC00982	-11.224337577819824
2	NREP	-11.234850883483887
2	PDK4	-11.469084739685059
2	ALCAM	-11.47608757019043
2	KLF6	-11.56103801727295
2	PAIP2B	-11.571637153625488
2	BIRC5	-11.592154502868652
2	TCF4	-11.710190773010254
2	RGS5	-11.712074279785156
2	XPO4	-11.71945858001709
2	SIPA1L1	-11.771212577819824
2	NRAP	-11.778575897216797
2	CENPF	-11.924711227416992
2	RP11-532N4.2	-11.946953773498535
2	TUBB	-12.129755020141602
2	CCR1	-12.174474716186523
2	CLU	-13.130265235900879
2	PHACTR1	-13.1884765625
2	ESM1	-13.230118751525879
2	ROR1	-13.355579376220703
2	BBS9	-13.702116966247559
2	LPL	-14.074362754821777
2	IRX4	-14.163947105407715
2	LGALS3	-14.408995628356934
2	SLC27A6	-15.010900497436523
2	HEY2	-15.087187767028809
2	COL21A1	-15.119985580444336
2	S100A6	-15.404258728027344
2	HOPX	-15.691767692565918
2	MASP1	-15.804025650024414
2	FAM134B	-15.825590133666992
2	CRIP1	-15.910102844238281
2	FAM129A	-16.012981414794922
2	IGFBP7	-16.178817749023438
2	CASQ2	-16.506994247436523
2	IRX3	-16.999929428100586
2	RNASE2	-17.039779663085938
2	FGF18	-17.65321159362793
2	SERPINA1	-17.774538040161133
2	ANXA2	-18.18332862854004
2	CD200R1	-18.196664810180664
2	CRNDE	-18.52208709716797
2	BANCR	-18.75120735168457
2	CTSG	-18.915054321289062
2	BLNK	-18.96588897705078
2	C3AR1	-19.025297164916992
2	S100A12	-19.084735870361328
2	RBP7	-19.16707420349121
2	FABP5	-20.477548599243164
2	S100A4	-20.544811248779297
2	NAV1	-22.68319320678711
2	FHL2	-27.48417854309082
2	LBH	-28.949867248535156
2	MYL2	-35.17892837524414
2	MYH7	-39.58585739135742
3	LAD1	55.3690299987793
3	MYH6	53.62730026245117
3	PAM	47.97371292114258
3	DKK3	39.81938552856445
3	ATP2A2	39.3392448425293
3	NR2F1	31.513351440429688
3	PRKAG2	29.32534408569336
3	MTRNR2L8	29.296302795410156
3	TECRL	29.267724990844727
3	EPHA4	28.901226043701172
3	DONSON	26.8576602935791
3	RP11-557H15.4	26.752805709838867
3	TBX5	25.742877960205078
3	ANGPT1	25.476152420043945
3	PGAM2	25.396244049072266
3	SFRP1	25.097742080688477
3	MB	24.61969757080078
3	KCNA5	24.278554916381836
3	NR2F2	24.00017547607422
3	MTRNR2L12	22.98859405517578
3	SYNPO2L	22.36795425415039
3	GPX3	22.327219009399414
3	MT-ND4L	22.064964294433594
3	VSTM2L	21.374662399291992
3	DES	21.35684585571289
3	PGM5	20.806577682495117
3	MTRNR2L1	20.76677131652832
3	SLIT3	20.736833572387695
3	CKM	20.63124656677246
3	CPNE5	20.566287994384766
3	PDE4DIP	20.5397891998291
3	ZNF385B	20.076345443725586
3	ULK4	19.495424270629883
3	NTM	19.26980972290039
3	CTD-2545M3.8	18.686052322387695
3	CAV1	18.64690589904785
3	GJA5	18.350650787353516
3	C1QTNF3	18.311220169067383
3	RELN	18.176977157592773
3	TCAP	17.74240493774414
3	TRIM55	17.497983932495117
3	MYOM2	17.47106170654297
3	CRYAB	17.427881240844727
3	PPP1R1A	17.29097557067871
3	GABRB2	17.24906349182129
3	RP11-245G13.2	17.241994857788086
3	TTN	16.92253875732422
3	MAF	16.685094833374023
3	LDB3	16.55411720275879
3	TSTD1	16.504064559936523
3	CSRP3	15.914280891418457
3	PDE8B	15.902271270751953
3	HAND2-AS1	15.158329010009766
3	ADM	15.110031127929688
3	PLN	14.925848960876465
3	EEF1A2	14.92009449005127
3	CLIC5	14.856642723083496
3	NEBL	14.770776748657227
3	GABRB3	14.724234580993652
3	NKX2-5	14.345988273620605
3	CMYA5	14.279533386230469
3	DGKI	13.889177322387695
3	MYLK	13.849655151367188
3	MLF1	13.831191062927246
3	LINC00881	13.423137664794922
3	NRXN1	13.328923225402832
3	PPP1R12B	13.321476936340332
3	SLC5A12	13.259500503540039
3	SHD	13.228411674499512
3	TESC	13.208012580871582
3	PARM1	13.200197219848633
3	ADCY5	13.182355880737305
3	TNNI1	13.146780014038086
3	ALDOC	13.040956497192383
3	HRAT92	13.023578643798828
3	PRSS35	13.01461124420166
3	CORIN	12.944655418395996
3	MCEMP1	12.924748420715332
3	RBM24	12.802667617797852
3	NFASC	12.78240966796875
3	ADAMTS8	12.733565330505371
3	MTUS1	12.68389892578125
3	ERBB4	12.633523941040039
3	L3MBTL4	12.590118408203125
3	MEF2C	12.540459632873535
3	HSPB1	12.497499465942383
3	MYOZ2	12.339247703552246
3	TRDN	12.22698974609375
3	MYLK3	12.138503074645996
3	HEG1	12.077831268310547
3	SVIP	12.050819396972656
3	ICA1	11.91778564453125
3	MMP15	11.914542198181152
3	SMPX	11.853318214416504
3	TMEM176B	11.850577354431152
3	FITM1	11.814581871032715
3	HSPB2	11.783770561218262
3	SCN5A	11.778484344482422
3	FBXO32	11.46462631225586
3	MYBPC3	11.453585624694824
3	TAGLN	11.436853408813477
3	GFOD1	11.347591400146484
3	HACD1	11.272401809692383
3	C10orf11	11.19983196258545
3	SPOCK1	11.185501098632812
3	TIPARP	11.003511428833008
3	NPPB	10.953144073486328
3	VSNL1	10.92505168914795
3	CASQ2	10.851101875305176
3	SRL	10.779967308044434
3	HSPB7	10.737082481384277
3	PTP4A3	10.61456298828125
3	MYBPHL	10.498577117919922
3	CRIP1	10.476241111755371
3	TSPAN7	10.472525596618652
3	TACC2	10.466023445129395
3	TMOD1	10.41268253326416
3	CCDC85B	10.368435859680176
3	PLEKHA7	10.348092079162598
3	RBM38	10.31655216217041
3	SPINT2	10.224067687988281
3	KCNJ3	10.221196174621582
3	FAM78A	10.125115394592285
3	PLCG2	10.091842651367188
3	ANKRD1	10.055014610290527
3	TIMP3	10.03919506072998
3	PTGDS	9.884358406066895
3	ADPRHL1	9.877188682556152
3	TP53I11	9.802661895751953
3	KCNH2	9.718886375427246
3	ENO3	9.700821876525879
3	MYOCD	9.653308868408203
3	IGFBP5	9.597151756286621
3	FGF12	9.431035995483398
3	SDPR	9.383282661437988
3	POPDC3	9.332472801208496
3	BMP2	9.317854881286621
3	MTHFR	9.312355041503906
3	HCN4	9.289546012878418
3	TNK2	9.28122329711914
3	SEMA3A	9.278830528259277
3	HHATL	9.237924575805664
3	SNTA1	9.179704666137695
3	RAMP1	9.131132125854492
3	TNNI3	8.974420547485352
3	SLC4A3	8.935518264770508
3	PPP1R14C	8.926493644714355
3	AIF1L	8.771656036376953
3	CAPN3	8.75203800201416
3	HAMP	8.740310668945312
3	SLC6A6	8.66491413116455
3	ACTN2	8.640621185302734
3	ADAM11	8.618788719177246
3	ACTA2	8.575474739074707
3	CAP2	8.554835319519043
3	FLNC	8.52180290222168
3	TMEM176A	8.500641822814941
3	AC005592.1	8.477148056030273
3	RASSF5	8.470746040344238
3	RP11-796E2.4	8.390457153320312
3	RYR2	8.30567741394043
3	TMEM163	8.304902076721191
3	BMP5	8.268830299377441
3	SFRP5	8.200055122375488
3	CD200R1	8.089007377624512
3	SLC30A3	8.080842018127441
3	BLNK	8.071820259094238
3	NAV2-AS2	8.061970710754395
3	SERPINA1	8.053278923034668
3	S100A12	8.042318344116211
3	RNASE2	7.952849864959717
3	JAG1	7.913100242614746
3	GPX1	7.817882061004639
3	EZR	7.76580286026001
3	FREM2	7.711667537689209
3	C3AR1	7.667762279510498
3	CTSG	7.5917744636535645
3	SLC25A4	7.446588516235352
3	WNK2	7.372403144836426
3	TSPAN18	7.3422627449035645
3	RNF207	7.2191572189331055
3	MLIP	7.2181291580200195
3	MYO18B	7.20647668838501
3	MYOM1	7.1966328620910645
3	ADGRB2	7.1449689865112305
3	ITGB1BP2	7.137753486633301
3	HSPB3	7.043179988861084
3	AC006460.2	7.0176262855529785
3	CACNA1G	7.0083489418029785
3	PDE4B	6.964768886566162
3	SNX22	6.9506001472473145
3	GNG11	6.930473804473877
3	SGCA	6.7432074546813965
3	RNF144B	6.738933563232422
3	CPEB4	6.716020584106445
3	CADPS	6.710264682769775
3	CCDC69	6.676029682159424
3	SLCO3A1	6.661167144775391
3	GATM	6.649041175842285
3	ADORA1	6.5943803787231445
3	LRRTM3	6.546982765197754
3	CCDC141	6.543196678161621
3	MYOZ1	6.515860557556152
3	PDLIM5	6.484830379486084
3	TSC22D1	6.452597618103027
3	ARHGAP26	6.449347972869873
3	TCEA3	6.44325590133667
3	KLHL3	6.264317035675049
3	CORO6	6.073122501373291
3	C4orf48	6.068930149078369
3	PLCB1	6.059297561645508
3	TXLNB	6.056316375732422
3	FAM84B	6.045635223388672
3	SNAP91	6.01103401184082
3	CCDC80	5.986717224121094
3	BCO2	5.98379373550415
3	TRPM3	5.93050479888916
3	DOCK9	5.893350124359131
3	CNN1	5.88726806640625
3	ETS2	5.878011226654053
3	BVES	5.863755226135254
3	AQP1	5.8574419021606445
3	BMP7	5.81520938873291
3	CFLAR	5.796825408935547
3	MYH7B	5.634324550628662
3	LMOD2	5.628685474395752
3	GPR183	5.6157684326171875
3	TMCC2	5.560008525848389
3	DAPK2	5.544680118560791
3	FSD2	5.498229026794434
3	ELL2	5.481418609619141
3	STXBP2	5.473270893096924
3	ACOT11	5.467185020446777
3	DDIT4	5.416449069976807
3	PFKP	5.411923885345459
3	RBM20	5.410900592803955
3	COL2A1	5.395564079284668
3	OCIAD2	5.391157150268555
3	CCR1	5.3793158531188965
3	PDLIM4	5.374069690704346
3	UNC5B-AS1	5.339501857757568
3	ITGA10	5.304326057434082
3	PNMT	5.279753684997559
3	COL9A1	5.279097557067871
3	PCSK1N	5.23478889465332
3	ESM1	5.215896129608154
3	LRRC39	5.179656505584717
3	CCL3L3	5.178226947784424
3	FABP3	5.1777801513671875
3	HMGA1	5.1165666580200195
3	CHST11	5.095432281494141
3	FRY	5.086692810058594
3	SOX11	5.0796308517456055
3	NSG1	5.055843353271484
3	PALMD	5.055822849273682
3	ALPK2	5.051886558532715
3	GPR22	5.044916152954102
3	FAM95C	5.032413959503174
3	RASGRP1	5.024983882904053
3	METTL7B	4.965672969818115
3	TNNI3K	4.96268367767334
3	ITGA7	4.959651947021484
3	FAM46C	4.93193244934082
3	RD3L	4.893095016479492
3	CCL4L2	4.8423752784729
3	SH3BGR	4.807171821594238
3	KDM6B	4.740440845489502
3	CCL4	4.738945007324219
3	SH3RF2	4.703392028808594
3	FYB	4.683393955230713
3	BHLHE41	4.669053554534912
3	PHLDA2	4.667491436004639
3	DPY19L2	4.660632133483887
3	CTSD	4.618599891662598
3	PGM5-AS1-1	4.615417957305908
3	DSP	4.609394550323486
3	RIMKLA	4.608687400817871
3	BAMBI	4.576951026916504
3	TGM2	4.575035095214844
3	ADAMTS6	4.5471601486206055
3	COL18A1	4.516656875610352
3	CLDN18	4.495771884918213
3	RAB20	4.4946112632751465
3	RBFOX1	4.4881720542907715
3	ANXA8L1	4.436184883117676
3	FAM49B	4.414522171020508
3	HSPG2	4.399183750152588
3	CHRM2	4.364600658416748
3	SLC2A1	4.348144054412842
3	CDS1	4.2875447273254395
3	CTSB	4.276899814605713
3	NRP2	4.2619194984436035
3	PRKAA2	4.244494915008545
3	IL6R	4.234246730804443
3	FBXO40	4.219111919403076
3	FRMD4B	4.180826663970947
3	CLGN	4.137302875518799
3	CDC42EP3	4.128929615020752
3	MEGF10	4.128444671630859
3	MS4A7	4.12709903717041
3	UNC45B	4.11207914352417
3	BHLHE40	4.085632801055908
3	ANKRD18A	4.08286714553833
3	EPAS1	4.080416679382324
3	PTGES3L	4.047026634216309
3	TM6SF1	4.03148889541626
3	RASGRP3	4.027493000030518
3	PLCL1	4.020756721496582
3	F13A1	3.974303960800171
3	C1QB	3.939866304397583
3	FAM26F	3.8793036937713623
3	RYR3	3.869999647140503
3	FPGT-TNNI3K	3.8545613288879395
3	FOXD3	3.8502371311187744
3	RETN	3.8322250843048096
3	PAQR6	3.830658435821533
3	MS4A6A	3.8206539154052734
3	BEX2	3.804321765899658
3	APOBEC2	3.8009097576141357
3	FAM162A	3.8007333278656006
3	IL1B	3.7957165241241455
3	F11R	3.752598285675049
3	TSPAN2	3.7356576919555664
3	CSF1R	3.7306575775146484
3	OLFML2A	3.711836338043213
3	SOCS1	3.7099380493164062
3	ACE	3.704336404800415
3	NEXN	3.695141077041626
3	MT1E	3.6768953800201416
3	TFF3	3.6635303497314453
3	MIR133A1HG	3.6542863845825195
3	TRIM63	3.6542410850524902
3	GDF10	3.6415798664093018
3	HIST2H2BE	3.6303348541259766
3	HSPA1A	3.6183109283447266
3	FLT1	3.608715295791626
3	ABCG1	3.5915164947509766
3	PROX1	3.557135581970215
3	RNASET2	3.556077003479004
3	TSHZ2	3.5423083305358887
3	NTN1	3.5023608207702637
3	DOCK4	3.4985365867614746
3	CCL3	3.4983878135681152
3	HPGDS	3.4898300170898438
3	CD163	3.4852209091186523
3	CXCL8	3.4754981994628906
3	DUOXA2	3.4719834327697754
3	HCST	3.455357313156128
3	C1QC	3.4278621673583984
3	LRIG1	3.420417070388794
3	DPF3	3.3867220878601074
3	MT1F	3.3410181999206543
3	PCP4	3.33272385597229
3	TPM2	3.326498031616211
3	FCGR3A	3.322619676589966
3	SLC16A7	3.2934048175811768
3	ALPK3	3.28452205657959
3	MPEG1	3.2780656814575195
3	PPP1R3C	3.2734007835388184
3	FOXD3-AS1	3.2511038780212402
3	RAB11FIP1	3.217646360397339
3	ABL2	3.2130298614501953
3	LYVE1	3.1953556537628174
3	DUOX2	3.193450927734375
3	KRT8	3.1827919483184814
3	FCGBP	3.15187668800354
3	PDK1	3.1287882328033447
3	ESRRG	3.1238207817077637
3	SORBS2	3.118604898452759
3	FOLR2	3.042656898498535
3	EGFLAM	3.0311858654022217
3	MS4A4A	3.0230278968811035
3	PPARGC1A	2.9951870441436768
3	PTPRC	2.9807450771331787
3	LINC00936	2.965034008026123
3	RNASE6	2.9275588989257812
3	SLC8A1	2.9149038791656494
3	LMO7	2.911794424057007
3	KBTBD11	2.8964061737060547
3	SLC16A10	2.8921804428100586
3	C15orf52	2.8726093769073486
3	VSIG4	2.8460967540740967
3	KLHL23	2.842957019805908
3	SHOX2	2.829181432723999
3	UCP2	2.8233656883239746
3	TNFRSF11A	2.7858023643493652
3	PMEPA1	2.769009828567505
3	MT1X	2.7558507919311523
3	CADM4	2.7529256343841553
3	NFKB1	2.744727849960327
3	FHOD3	2.734354019165039
3	TYROBP	2.734315872192383
3	MNDA	2.727327346801758
3	FGF9	2.7236850261688232
3	INSC	2.697054386138916
3	CD28	2.695030927658081
3	GPR34	2.6904590129852295
3	MICAL3	2.6806371212005615
3	RENBP	2.668393135070801
3	CASZ1	2.645068645477295
3	CSF2RA	2.6433231830596924
3	VAMP8	2.6259639263153076
3	MRC1	2.6177895069122314
3	IGSF9	2.6065781116485596
3	NFATC2	2.6062161922454834
3	LAPTM5	2.571930170059204
3	BRINP3	2.564790964126587
3	RP11-386I14.4	2.5514419078826904
3	GATA6-AS1	2.550882339477539
3	VAMP5	2.5479884147644043
3	CTSS	2.5259313583374023
3	RP5-882C2.2	2.524430513381958
3	IL1A	2.516389846801758
3	ZMAT1	2.486518621444702
3	C1QA	2.4691505432128906
3	DGKE	2.437770128250122
3	POPDC2	2.428398370742798
3	SLC25A37	2.4241504669189453
3	SLC7A8	2.4190683364868164
3	A1BG	2.4122560024261475
3	RP11-394O4.5	2.3760879039764404
3	TPSAB1	2.363614797592163
3	MYZAP	2.359689950942993
3	EVI2A	2.358100414276123
3	CYBB	2.3498501777648926
3	RADIL	2.344273805618286
3	AIF1	2.3337113857269287
3	LILRB5	2.3315351009368896
3	JAG2	2.3186113834381104
3	SPHKAP	2.3097667694091797
3	LRRC49	2.2617733478546143
3	PERP	2.2339439392089844
3	MPZ	2.2274279594421387
3	LCP2	2.220766544342041
3	MTL5	2.2189321517944336
3	LST1	2.2186508178710938
3	LILRB3	2.1795082092285156
3	TRIB1	2.1752336025238037
3	SLC12A2	2.1737301349639893
3	S100A9	2.166344404220581
3	L1CAM	2.165806293487549
3	MCF2L	2.1611969470977783
3	NLRP3	2.157036781311035
3	ITGA6	2.152078866958618
3	CFD	2.149050712585449
3	SOD2	2.1335935592651367
3	RRAD	2.1300933361053467
3	CSF3R	2.128603458404541
3	SLC12A5	2.1254923343658447
3	CD14	2.1173324584960938
3	ITGB2	2.116541862487793
3	FCGR1B	2.1047401428222656
3	CH17-360D5.2	2.061527729034424
3	NR4A3	2.0377278327941895
3	NTRK3	2.0329997539520264
3	S1PR3	2.023183822631836
3	CREG1	2.0217673778533936
3	TMEM71	2.0213332176208496
3	TNMD	2.020968437194824
3	SOX10	2.017110586166382
3	MXD1	2.001455307006836
3	ZSCAN16	1.9959378242492676
3	MPP7	1.9928114414215088
3	CD53	1.970374345779419
3	BCL2A1	1.9603546857833862
3	CCRL2	1.9524837732315063
3	MSR1	1.9346468448638916
3	C2	1.9158935546875
3	TNF	1.9122447967529297
3	CX3CR1	1.9064890146255493
3	FCGR1A	1.8991984128952026
3	IER5	1.863633394241333
3	THBS4	1.8628060817718506
3	GPR84	1.8430086374282837
3	PRDM1	1.8415354490280151
3	BEX1	1.8377000093460083
3	PHOX2B	1.8083902597427368
3	STK38L	1.7883599996566772
3	PTPRE	1.7843660116195679
3	ALOX5	1.7499449253082275
3	CTD-3193K9.4	1.7402716875076294
3	LGI4	1.7366914749145508
3	LY86	1.734339952468872
3	LGMN	1.7175164222717285
3	FCER1G	1.7104541063308716
3	FPR1	1.6882596015930176
